UserID,Gender,Age,Occupation,Zipcode
2404,0,18,7,64055
2405,0,50,8,78065
2406,1,56,12,1520
2407,0,35,16,11358
2408,1,45,1,1609
2409,1,35,9,6074
2410,0,56,7,6071
2411,1,35,14,1536
2412,0,56,13,1501
2413,1,56,7,6118
2414,0,25,1,49503
2415,0,25,7,22407
2416,0,45,7,1531
2417,0,45,1,53045
2418,1,1,10,6074
2419,0,25,0,6096
2420,0,50,7,37938
2421,0,35,7,44306
2422,1,50,9,2865
2423,1,45,9,1520
2424,0,25,17,95035
2425,1,35,14,45243
2426,0,56,0,1606
2427,1,25,14,94010
2428,0,45,17,45255
2429,0,25,2,22903
2430,0,25,4,22902
2431,1,25,4,22903
2432,0,25,4,22903
2433,0,25,4,22903
2434,0,25,4,22901
2435,0,25,4,22903
2436,0,25,7,22902
2437,0,25,4,22923
2438,0,35,1,22903
2439,0,45,17,48105
2440,0,50,17,1430
2441,1,45,6,42406
2442,0,35,17,36830
2443,1,35,0,49464
2444,1,45,4,42420
2445,0,25,0,48104
2446,0,18,7,10038
2447,0,25,14,3051
2448,0,35,6,37932
2449,0,56,13,37922
2450,0,45,16,1612
2451,0,45,12,37853
2452,0,45,7,1545
2453,0,25,7,55429
2454,0,18,0,97005
2455,0,35,7,48197
2456,0,25,5,48103
2457,0,25,0,60656
2458,0,25,7,85040
2459,0,50,7,44313
2460,1,50,1,36067
2461,0,18,4,98117
2462,0,35,1,44303
2463,0,25,7,33916
2464,1,18,4,44106
2465,0,50,6,44333
2466,0,25,15,94303
2467,0,1,10,44224
2468,0,50,1,44240
2469,0,25,4,90048
2470,0,35,18,52001
2471,0,50,13,98683
2472,0,25,18,37922
2473,0,25,12,98105
2474,0,25,12,83815
2475,1,25,18,98115
2476,0,50,12,78703
2477,0,45,0,42420
2478,0,50,1,37922
2479,1,25,1,23454
2480,1,18,20,94410
2481,0,35,14,3054
2482,1,50,3,37772
2483,0,56,13,90503
2484,0,45,5,31901
2485,0,35,14,95746
2486,0,18,12,98105
2487,0,45,7,55438
2488,1,45,2,31804
2489,1,35,9,37843
2490,0,25,12,94703
2491,0,35,7,22904
2492,1,45,2,37924
2493,0,45,2,90631
2494,0,18,4,52003
2495,1,18,4,56401
2496,0,50,1,37932
2497,1,50,14,37922
2498,0,56,18,70817
2499,0,50,0,36109
2500,0,56,1,29672
2501,0,25,15,37923
2502,0,56,13,49423
2503,0,35,17,19360
2504,0,25,7,98115
2505,0,25,7,55405
2506,1,25,14,98225
2507,0,25,4,94107
2508,1,35,3,77429
2509,0,25,5,36109
2510,0,25,7,37930
2511,0,25,7,15209
2512,1,45,14,36109
2513,0,56,1,37922
2514,0,56,14,37922
2515,0,45,12,37914
2516,1,45,6,37909
2517,1,35,9,53806
2518,0,25,7,11793
2519,1,45,2,14850
2520,1,56,2,95448
2521,0,35,17,49424
2522,0,18,11,60614
2523,0,25,17,49423
2524,1,56,9,38558
2525,1,35,1,37922
2526,0,56,13,37923
2527,0,35,15,36109
2528,0,56,0,37922
2529,1,35,9,95903
2530,0,18,0,42420
2531,1,45,7,52003
2532,1,56,13,37917
2533,1,25,3,49423
2534,1,50,6,37922
2535,1,56,2,3431
2536,0,56,13,37830
2537,0,35,11,37620
2538,0,56,13,37923
2539,0,35,7,32444
2540,1,45,6,42420
2541,1,35,5,49424
2542,1,45,13,37922
2543,1,35,0,42420
2544,0,45,1,52001
2545,0,56,13,37830
2546,1,56,13,37931
2547,1,35,0,37920
2548,1,35,6,37919
2549,0,56,13,37938
2550,0,50,7,37931
2551,0,25,12,98133
2552,1,25,9,29369
2553,0,25,7,29369
2554,0,25,1,97405
2555,0,56,7,10522
2556,0,25,4,2430
2557,1,18,19,2452
2558,0,56,17,53061
2559,0,18,10,53207
2560,1,45,6,84318
2561,0,25,15,6460
2562,0,18,0,98021
2563,0,45,13,53132
2564,1,35,20,43230
2565,0,35,5,34786
2566,0,35,17,94022
2567,0,25,0,6451
2568,0,25,17,31311
2569,0,45,0,45248
2570,1,56,14,95005
2571,0,35,17,20151
2572,0,35,14,75005
2573,0,45,16,94536
2574,0,50,6,6511
2575,0,35,7,76248
2576,0,18,17,97030
2577,0,25,7,77099
2578,0,50,7,94107
2579,0,35,15,91411
2580,1,45,1,12538
2581,0,25,11,60611
2582,1,25,1,97201
2583,0,35,7,19610
2584,1,56,1,94563
2585,0,45,15,64081-8102
2586,0,25,20,46802
2587,0,35,7,55124
2588,1,56,13,78737
2589,0,25,0,19004
2590,0,18,4,94044
2591,0,18,1,50310
2592,0,50,7,80004-4448
2593,0,56,16,95816
2594,0,35,7,31047
2595,0,18,4,15213
2596,0,50,7,48152
2597,1,50,0,95616
2598,0,25,17,20866
2599,0,25,12,53154
2600,0,25,14,19312
2601,0,35,16,27613
2602,0,45,12,92104
2603,0,25,17,19126
2604,0,25,0,45459
2605,0,35,7,75013
2606,0,50,7,34285
2607,1,56,0,48178
2608,1,25,1,10025
2609,1,50,12,55391
2610,0,45,7,48322
2611,0,25,3,7719
2612,1,45,3,94560
2613,0,35,1,92120
2614,0,25,7,15205
2615,0,25,7,21029
2616,0,35,7,2657
2617,1,45,15,60081
2618,1,18,4,53538
2619,0,35,12,95677
2620,0,18,4,47306
2621,0,18,0,46304
2622,1,35,6,27516
2623,0,56,1,30345
2624,1,35,0,44313
2625,0,35,7,61910
2626,0,56,1,4056
2627,0,25,1,6877
2628,1,25,2,11217
2629,0,25,11,15237
2630,1,18,5,78704
2631,1,50,1,14850
2632,0,56,0,43528
2633,1,35,9,7728
2634,0,56,1,15701
2635,0,35,0,6403
2636,0,18,12,78750
2637,1,35,20,44303
2638,0,25,14,6405
2639,1,25,6,80236
2640,0,35,12,78230
2641,0,25,6,19428
2642,0,25,0,33073
2643,0,45,17,99005
2644,0,18,15,45215
2645,0,25,7,60657
2646,0,45,17,18049
2647,1,35,11,15116
2648,0,25,17,27707
2649,0,25,16,80126
2650,0,45,7,75080
2651,0,56,14,11779
2652,0,35,20,84010
2653,0,25,7,94109
2654,1,35,9,48336
2655,0,35,7,66224
2656,0,56,13,32837
2657,1,1,10,47403
2658,0,25,7,60115
2659,0,35,14,1060
2660,0,56,17,28704
2661,0,56,13,19312
2662,0,25,17,2021
2663,1,25,4,2215
2664,0,35,7,52402
2665,0,35,11,98443
2666,0,45,16,63128
2667,1,35,6,8043
2668,1,25,4,94110
2669,0,45,0,24541
2670,0,35,6,94598
2671,1,35,12,54220
2672,0,35,7,4096
2673,0,35,7,77040
2674,0,25,4,94110
2675,0,35,18,98664
2676,0,56,20,78731
2677,1,35,7,66204
2678,0,25,6,49707
2679,1,18,4,2143
2680,0,25,12,1864
2681,1,25,4,48823
2682,0,18,4,43210
2683,0,35,7,60188
2684,1,18,0,19143
2685,0,45,7,2116
2686,0,25,0,85283
2687,0,1,10,8805
2688,0,25,17,54915
2689,0,25,12,27511
2690,0,25,7,24210
2691,0,18,4,6459
2692,1,18,4,14620
2693,0,56,13,72949
2694,0,18,4,90024
2695,0,35,11,46033
2696,0,25,7,24210
2697,1,50,17,87031
2698,1,25,2,10028
2699,1,56,13,74128
2700,0,25,7,30117
2701,0,45,1,60115
2702,0,45,6,65201
2703,0,35,11,52803
2704,0,56,13,72764
2705,0,25,1,27713
2706,1,25,1,27713
2707,0,56,13,24060
2708,0,25,7,44115
2709,1,25,0,60660
2710,0,35,17,94303
2711,1,25,4,1075
2712,1,18,19,33953
2713,0,25,7,96811
2714,0,18,4,96815
2715,1,50,4,96822
2716,1,50,4,96825
2717,0,25,4,96826
2718,1,25,4,96817
2719,0,25,12,98100
2720,0,35,0,20795
2721,0,45,14,19382
2722,0,35,7,22043
2723,1,25,9,28147
2724,1,45,2,27514
2725,0,35,7,30071
2726,0,45,11,2155
2727,0,25,11,60603
2728,0,35,12,27614
2729,0,50,7,17402
2730,0,35,11,48640
2731,0,35,7,11050
2732,0,45,17,92805
2733,0,45,17,94002
2734,1,18,4,2912
2735,0,25,7,22903
2736,0,45,12,80303
2737,0,25,3,50311
2738,1,50,2,22181
2739,1,35,7,92316
2740,0,45,17,22181
2741,0,25,14,60614
2742,0,25,17,36092
2743,0,25,14,72601
2744,0,18,17,53818
2745,1,35,1,30345
2746,0,50,14,50265-2850
2747,1,18,4,90025
2748,0,25,4,85719
2749,0,25,12,10025
2750,1,25,15,91360
2751,1,25,16,28120
2752,0,25,15,77006
2753,1,50,20,27516
2754,0,50,12,60148
2755,0,35,7,29631
2756,0,18,4,97331
2757,0,25,2,10023
2758,0,56,8,12436
2759,0,25,7,36102
2760,0,56,0,1886
2761,0,35,6,80917
2762,0,50,16,63131
2763,1,18,4,48104
2764,0,25,7,91403
2765,0,50,7,2420
2766,0,45,7,55016
2767,0,25,0,99163
2768,0,25,17,90210
2769,0,25,7,20170
2770,0,35,1,14260
2771,0,18,1,92037
2772,0,35,17,10025
2773,0,35,2,78766
2774,0,25,1,92103
2775,1,18,4,90038
2776,0,25,14,22205
2777,0,18,4,95326
2778,0,56,13,94025
2779,0,35,7,10040
2780,0,25,17,94133
2781,0,35,4,45205
2782,1,18,4,48858
2783,0,45,17,78750
2784,0,50,20,20007
2785,0,56,13,29928
2786,0,25,4,60201
2787,0,25,4,60614
2788,0,56,1,90049
2789,0,18,4,90025
2790,0,25,20,85013
2791,0,56,7,10023
2792,0,18,4,2452
2793,0,35,7,70116
2794,0,25,2,20036
2795,0,50,13,33710
2796,0,25,14,92104
2797,1,25,7,94043
2798,0,35,20,10038
2799,0,18,0,55404
2800,1,18,4,73070
2801,1,25,3,12866
2802,0,35,20,10036
2803,0,25,7,94022
2804,1,35,0,46234
2805,0,56,19,6040
2806,0,1,10,15208
2807,1,35,11,22043
2808,0,56,16,60610
2809,0,25,7,10016
2810,1,1,10,64093
2811,0,25,19,94122
2812,0,25,17,60607
2813,0,25,20,55406
2814,0,35,7,2127
2815,0,35,17,60477
2816,0,25,7,60015
2817,0,35,12,53130
2818,0,25,12,55106
2819,0,45,14,44122
2820,1,35,0,2138
2821,0,18,20,10036
2822,0,50,7,10003
2823,0,25,4,2452
2824,0,18,4,2111
2825,1,25,20,94014
2826,0,35,12,10011
2827,0,25,17,94063
2828,0,18,4,2454
2829,0,45,20,10013
2830,0,35,7,94506
2831,0,25,0,32225
2832,0,25,17,20036
2833,0,25,15,85003
2834,0,35,1,33304
2835,0,35,20,60622
2836,0,25,12,7974
2837,0,18,0,49506
2838,0,18,1,95864
2839,0,25,17,10003
2840,0,25,0,60660
2841,0,50,12,98056
2842,0,35,17,30145
2843,1,25,4,78705
2844,0,25,20,87103
2845,0,25,4,74074
2846,1,18,4,91604
2847,0,18,4,10027
2848,0,25,0,47401
2849,0,45,11,94114
2850,0,18,20,94608
2851,1,25,7,94107
2852,0,25,12,98037
2853,0,1,1,444555
2854,1,18,4,64151
2855,0,25,4,94102
2856,0,35,11,22030
2857,0,25,0,10469
2858,1,1,10,72601
2859,0,18,1,95814
2860,0,35,17,20009
2861,0,25,15,6510
2862,0,45,7,55066
2863,1,25,2,27705
2864,1,35,3,11725
2865,1,25,6,21014
2866,0,25,7,53717
2867,0,45,17,15204
2868,0,35,12,94025
2869,0,50,17,7650
2870,0,50,18,95472
2871,1,25,14,98110
2872,0,25,20,94014
2873,1,18,4,64093
2874,1,35,20,20036
2875,0,25,2,10013
2876,0,25,17,2149
2877,0,35,1,80687
2878,1,50,20,88005
2879,0,18,4,60062
2880,0,18,12,55405
2881,1,25,12,77019
2882,0,18,20,78759
2883,0,18,20,30101
2884,1,50,3,53222
2885,1,18,1,80302
2886,0,18,4,60073
2887,0,25,3,66205
2888,0,25,14,55438
2889,0,35,3,55104
2890,0,35,7,90069
2891,1,18,4,66044
2892,0,25,4,84064
2893,0,25,1,94025
2894,0,18,4,44130
2895,0,25,11,7039
2896,0,18,14,60073
2897,0,25,5,97405
2898,0,18,4,2453
2899,0,35,14,94133
2900,0,18,12,95120
2901,0,25,17,78749
2902,0,25,12,98007
2903,0,25,16,20850
2904,0,25,4,16802
2905,0,35,17,55407
2906,0,35,19,55421
2907,1,35,5,12345
2908,0,18,2,74403
2909,0,25,7,43228
2910,0,1,19,75602
2911,1,25,4,55455
2912,1,18,4,48104
2913,1,35,20,98119
2914,0,25,4,92614
2915,0,25,7,23423
2916,0,45,2,98011
2917,0,25,0,60201
2918,0,25,12,98112
2919,0,18,17,88076
2920,0,25,2,55116
2921,0,50,1,53221
2922,0,25,17,52402
2923,0,35,12,44256
2924,1,18,4,94121
2925,1,25,4,23454
2926,1,18,2,55118
2927,0,25,12,24060
2928,0,25,2,90068
2929,0,18,2,60614
2930,0,50,17,45420
2931,0,18,4,16803
2932,0,25,12,55346
2933,0,35,11,32082
2934,1,35,20,91324
2935,0,25,0,55126
2936,1,18,4,94122
2937,1,18,4,48103
2938,1,25,0,55345
2939,1,25,15,94901
2940,0,25,0,2143
2941,0,35,12,98033
2942,1,50,1,93103
2943,0,35,12,95864
2944,1,18,4,48104
2945,1,35,17,89507
2946,0,35,16,92630
2947,1,25,0,2138
2948,0,18,14,48185
2949,0,25,17,98033
2950,0,18,0,72761
2951,1,35,14,94303
2952,0,25,4,6511
2953,0,25,20,23225
2954,0,18,2,11435
2955,0,35,14,92025
2956,0,25,12,50265
2957,0,18,4,48104
2958,0,25,7,91911
2959,0,35,17,6074
2960,0,18,4,48104
2961,0,50,17,91977
2962,0,35,3,94109
2963,1,18,4,48104
2964,0,25,17,7030
2965,1,35,4,48103
2966,1,25,4,48104
2967,0,25,0,94110
2968,1,18,0,48104
2969,0,25,7,6851
2970,0,18,4,48104
2971,0,25,4,48104
2972,0,25,4,97330
2973,1,18,4,48108
2974,0,18,4,48105
2975,0,35,11,20879
2976,0,18,20,86001
2977,1,18,4,48104
2978,0,35,20,45236
2979,0,35,2,45243
2980,0,45,7,91766
2981,0,45,6,52556
2982,0,25,4,54902
2983,0,18,4,97850
2984,0,25,4,48105
2985,0,18,4,97333
2986,0,25,4,24060
2987,0,18,4,15213
2988,1,18,6,92122
2989,0,35,12,97330
2990,0,35,12,45243
2991,0,50,1,48105
2992,0,18,4,14853
2993,0,18,19,12133
2994,0,35,5,95008
2995,0,25,15,97333
2996,0,18,0,63011
2997,1,35,16,45238
2998,1,25,1,45241
2999,0,25,7,33813
3000,0,25,4,55408
3001,0,18,4,94704
3002,0,45,11,90028
3003,0,18,15,94606
3004,1,18,4,2138
3005,0,25,17,94133
3006,0,18,4,45750
3007,0,35,0,33174
3008,0,18,4,94403
3009,1,35,3,55112
3010,0,25,12,78759
3011,0,25,1,10003
3012,0,25,12,78660
3013,0,45,17,97124
3014,0,35,7,6430
3015,0,56,6,62707
3016,0,18,12,78759
3017,1,35,9,85255
3018,0,35,0,45242
3019,0,50,12,97330
3020,1,35,7,60302
3021,1,45,15,78750
3022,0,25,17,78730
3023,1,25,7,92108
3024,0,35,17,14302
3025,1,35,0,90004
3026,1,18,4,45750
3027,0,18,4,85719
3028,0,1,10,12701
3029,0,18,4,92037
3030,0,35,1,48103
3031,0,18,4,48135
3032,0,25,0,47303
3033,0,18,4,2906
3034,1,18,1,33143
3035,1,25,7,90230
3036,0,56,13,14843
3037,1,25,2,97333
3038,1,35,2,97401
3039,1,50,3,33611
3040,0,25,8,22046
3041,0,25,4,97333
3042,0,56,1,49042
3043,0,18,2,90069
3044,0,35,16,77301
3045,0,45,1,90631
3046,0,1,4,46311
3047,1,25,4,94117
3048,0,18,2,2066
3049,1,50,0,2421
3050,0,35,12,94025
3051,0,18,17,94063
3052,0,35,12,10036
3053,1,25,3,55102
3054,0,18,4,44056
3055,1,25,3,98501
3056,0,25,18,10309
3057,1,25,12,55438
3058,0,18,12,55123
3059,0,35,0,75023
3060,1,35,1,92705
3061,0,45,2,29440
3062,0,18,4,3106
3063,0,18,4,3106
3064,0,35,17,90026
3065,1,18,4,48135
3066,0,18,4,61801
3067,1,25,0,2148
3068,1,35,9,66204
3069,0,18,4,97470
3070,1,18,4,10708
3071,0,25,1,2115
3072,0,50,1,55126
3073,0,25,0,90028
3074,0,25,0,23451
3075,1,25,11,6107
3076,0,35,17,30024
3077,0,18,4,43202
3078,1,35,1,2155
3079,1,25,1,55410
3080,0,25,20,55410
3081,0,25,7,77252
3082,1,35,6,45459
3083,1,50,0,97403
3084,0,25,16,1581
3085,0,25,4,78703
3086,0,18,12,98105
3087,1,1,1,90802
3088,1,25,4,87110
3089,0,45,16,93448
3090,0,25,2,90004
3091,1,25,0,19107
3092,0,35,15,98108
3093,1,45,20,89134
3094,0,35,0,30030
3095,1,25,3,6810
3096,1,45,3,38028
3097,1,25,5,10021
3098,0,25,4,55112
3099,0,25,17,20910
3100,1,25,6,91423
3101,0,18,15,91101
3102,0,25,12,34170
3103,0,25,20,64112
3104,0,18,17,2118
3105,0,35,12,98166
3106,0,25,0,33142
3107,0,25,17,92656
3108,0,50,6,22039
3109,1,25,11,43201
3110,0,25,0,10002
3111,0,18,4,56520
3112,0,18,12,98133
3113,0,25,10,55414
3114,0,18,5,65211
3115,0,35,17,48323
3116,0,25,12,98034
3117,0,35,0,83704
3118,0,25,0,77025
3119,0,45,1,37027
3120,0,18,4,55414
3121,0,25,2,32118
3122,1,25,7,22209
3123,0,25,2,90401
3124,0,25,12,30337
3125,0,25,7,10025
3126,0,25,2,32118
3127,1,25,0,10003
3128,0,18,2,10012
3129,0,25,7,21117
3130,0,25,7,32835
3131,1,25,2,90036
3132,0,35,7,98467
3133,0,18,4,33720
3134,0,18,4,55455
3135,0,25,15,12345
3136,1,25,4,72801
3137,0,25,11,11217
3138,0,35,17,46229
3139,0,56,13,89128
3140,1,25,4,78728
3141,0,25,14,81679
3142,0,25,20,85719
3143,1,50,16,90272
3144,1,25,7,85260
3145,0,18,4,2138
3146,0,25,0,31605
3147,0,25,14,49355
3148,0,18,20,72837
3149,0,18,4,92602
3150,1,25,3,92831
3151,1,25,0,92870
3152,0,18,4,61801
3153,1,25,4,73160
3154,1,25,4,95616
3155,0,25,7,55112
3156,0,35,7,7663
3157,0,25,12,92880
3158,0,25,15,15217
3159,1,25,15,15213
3160,0,25,17,77521
3161,0,25,7,55408
3162,0,25,1,08854-3115
3163,0,18,15,95616
3164,0,18,12,55118
3165,0,35,7,60611
3166,0,18,4,32607
3167,0,25,2,77056
3168,1,35,5,94546
3169,0,50,0,23518
3170,0,25,0,8461
3171,1,50,3,10128
3172,0,18,12,55408
3173,0,25,12,55317
3174,1,18,14,10018
3175,0,35,16,10014
3176,0,25,17,95129
3177,1,25,6,94132
3178,1,35,5,44313
3179,1,18,20,2125
3180,0,25,14,7430
3181,0,25,12,7436
3182,0,25,12,12866
3183,0,50,7,60510
3184,1,25,18,21214
3185,0,18,7,55337
3186,0,50,1,92122
3187,0,35,12,32935
3188,0,56,13,55344
3189,0,25,16,90292
3190,0,1,17,97062
3191,0,25,12,27707
3192,0,18,4,2912
3193,0,25,0,92019
3194,0,25,15,92648
3195,0,18,4,80228
3196,1,18,4,45219
3197,1,18,14,94110
3198,0,25,12,94110
3199,0,18,0,57106
3200,1,25,1,98144
3201,0,45,7,35216
3202,1,18,4,24060
3203,0,35,0,90254
3204,0,45,16,80304
3205,1,35,16,80304
3206,0,18,20,44089
3207,0,35,7,60610
3208,0,25,14,30342
3209,0,25,0,21555
3210,1,45,0,2115
3211,0,50,16,20015
3212,1,25,17,11215
3213,1,25,1,83705
3214,1,56,7,10019
3215,1,50,13,55447
3216,0,35,1,54481
3217,1,35,0,92630
3218,0,56,6,48070
3219,1,18,4,54302
3220,0,35,7,54016
3221,0,25,0,19106
3222,0,35,7,10583
3223,0,25,20,10014
3224,1,25,14,93428
3225,0,18,0,15237
3226,0,35,4,10027
3227,1,25,14,60657
3228,0,25,14,5448
3229,1,56,1,93105
3230,0,35,16,92630
3231,0,25,7,55112
3232,0,35,12,92821
3233,0,50,2,60660
3234,1,1,0,90012
3235,0,18,4,87801
3236,0,18,15,87111
3237,0,35,7,5401
3238,0,35,7,10069
3239,1,25,12,7730
3240,0,18,4,55403
3241,1,50,0,20004
3242,0,50,13,94089
3243,0,25,12,98117
3244,1,18,4,92647
3245,0,18,2,8820
3246,1,35,1,85258
3247,0,35,15,92649
3248,1,25,7,94115
3249,1,25,4,92648
3250,0,25,4,90069
3251,0,35,17,15330
3252,0,50,0,76067
3253,1,35,4,26505
3254,1,35,6,95843
3255,1,25,15,91902
3256,0,25,15,92111
3257,0,25,14,94105
3258,0,45,6,2339
3259,1,18,4,95616
3260,0,25,4,44514
3261,0,45,20,87505
3262,0,25,14,55391
3263,0,50,11,66048
3264,1,25,1,94536
3265,0,25,15,53704
3266,1,25,4,95616
3267,0,25,4,78705
3268,0,25,12,4106
3269,1,18,20,45220
3270,0,18,11,45220
3271,1,35,0,92704
3272,0,35,0,8330
3273,0,35,7,11201
3274,0,25,20,2062
3275,0,35,7,10028
3276,0,25,20,55391
3277,0,25,17,94107
3278,0,35,7,10014
3279,0,45,15,92880
3280,0,25,7,33486
3281,0,25,17,79705
3282,0,45,3,20009
3283,0,35,16,66208
3284,0,25,6,48197
3285,0,25,4,44706
3286,1,35,7,80013
3287,0,56,13,27514-3540
3288,0,25,14,94133
3289,0,45,6,95695
3290,0,25,14,90292
3291,1,25,7,27516
3292,1,50,6,79410
3293,0,45,14,37343
3294,0,18,4,78749
3295,0,18,18,92123
3296,0,18,14,90292
3297,0,18,4,91325
3298,0,1,10,20876
3299,1,25,4,19119
3300,0,35,5,19119
3301,1,25,2,85719
3302,0,25,17,74074
3303,0,56,17,6405
3304,1,45,5,92649
3305,0,56,20,94708
3306,0,45,14,60045
3307,0,50,6,90640
3308,1,18,20,15701-1348
3309,0,25,17,20707
3310,0,45,14,12561
3311,0,25,4,90039
3312,1,18,4,90039
3313,0,35,20,90292
3314,0,25,7,6516
3315,0,25,12,78731
3316,0,1,19,92557
3317,0,25,4,78705
3318,0,56,13,30047
3319,1,56,13,92308
3320,0,25,1,56082
3321,0,35,1,95380
3322,1,18,4,68516
3323,0,35,14,11784
3324,0,35,17,48083
3325,1,35,14,39180
3326,0,45,7,64138
3327,0,18,12,91423
3328,0,56,19,91790-1161
3329,0,50,18,72601
3330,1,35,1,47933
3331,1,25,7,6854
3332,0,25,7,6854
3333,0,18,16,29404-2205
3334,0,35,0,9142
3335,0,25,0,10023
3336,0,35,17,93436
3337,0,25,4,97214
3338,0,45,16,8053
3339,0,25,17,44118
3340,0,45,16,48097
3341,0,25,20,91730
3342,1,25,5,92705
3343,1,18,4,79912
3344,0,35,0,8902
3345,0,25,7,18655
3346,0,35,7,54016
3347,1,35,7,91362
3348,0,45,16,94546
3349,1,18,4,92054
3350,1,18,0,20815
3351,1,18,5,92870
3352,0,35,0,30533
3353,0,35,17,92688
3354,0,25,7,18615
3355,0,25,1,400060
3356,0,35,7,95031
3357,0,25,18,64055
3358,1,25,1,91790
3359,0,25,20,22936
3360,1,25,0,92646
3361,0,25,4,91790
3362,1,25,0,90212
3363,1,35,9,4046
3364,0,56,13,17033
3365,0,50,17,23059
3366,0,35,14,8750
3367,0,50,16,10025
3368,0,25,14,55435
3369,0,45,18,14701
3370,0,18,4,92833
3371,0,25,2,55405
3372,0,56,13,55118
3373,0,18,16,94709
3374,0,35,5,64801
3375,0,25,4,89193
3376,0,35,16,10803
3377,0,25,17,3570
3378,0,18,4,48135
3379,0,35,1,20037
3380,0,50,0,20815
3381,0,25,0,96671
3382,1,1,10,55305
3383,0,56,16,3070
3384,0,35,7,91304
3385,1,25,9,32212
3386,0,18,4,55414
3387,0,18,1,94706
3388,1,25,1,92646
3389,0,18,0,13603
3390,1,45,20,2476
3391,0,18,4,48135
3392,0,50,6,8108
3393,0,35,12,60563
3394,0,35,7,90069
3395,0,25,7,2134
3396,0,25,12,15217
3397,0,25,5,55414
3398,0,18,20,30033
3399,0,25,4,14623
3400,0,25,14,8742
3401,0,35,7,76109
3402,0,35,20,30306
3403,0,35,5,48342
3404,0,25,8,95380
3405,0,35,14,92084
3406,1,25,7,85214
3407,1,45,5,60050
3408,0,25,17,14830
3409,0,25,4,48127
3410,0,35,1,20653
3411,0,18,4,2139
3412,0,25,18,85213
3413,1,25,17,92084
3414,0,25,17,75146
3415,0,35,7,80129
3416,0,25,12,20850
3417,1,18,2,14616
3418,1,18,3,22305
3419,0,45,1,16801
3420,1,25,7,48105
3421,0,45,7,94501
3422,0,25,5,43221
3423,0,25,7,84088
3424,0,25,6,92111
3425,0,18,20,48135
3426,0,25,20,90046
3427,0,25,14,78267
3428,0,45,1,47933
3429,1,25,7,94602
3430,1,45,1,15208
3431,1,45,6,48867
3432,0,25,12,27410
3433,0,18,12,55113
3434,0,18,4,48867
3435,0,45,1,48867
3436,0,35,0,98503
3437,1,25,0,37203
3438,1,25,0,78735
3439,0,18,17,76116
3440,0,56,17,32822
3441,1,25,14,94109
3442,0,18,12,20878
3443,1,35,17,48219
3444,0,50,14,33401
3445,1,35,20,92009
3446,0,25,7,30620
3447,0,25,12,94131
3448,1,18,3,60640
3449,0,25,14,2142
3450,0,25,5,78251
3451,1,25,11,94117
3452,0,25,14,7702
3453,0,35,7,7981
3454,0,18,0,92122
3455,1,25,0,7701
3456,0,25,17,54401
3457,0,25,20,19083
3458,0,45,0,2131
3459,0,18,4,76266
3460,0,1,4,10012
3461,0,35,0,95409
3462,1,25,4,73160
3463,0,25,15,80301
3464,1,25,14,78251
3465,0,25,14,45383
3466,0,25,14,94306
3467,0,25,14,55421
3468,0,25,20,94546
3469,0,45,17,2176
3470,0,35,17,49887
3471,0,18,4,80302
3472,0,25,6,33156
3473,1,35,16,2472
3474,0,35,11,10538
3475,0,25,14,33133
3476,0,50,0,44126
3477,1,50,1,10024
3478,0,25,7,10019
3479,0,18,4,78626
3480,0,25,0,59405
3481,0,18,4,94122
3482,0,50,17,8043
3483,1,45,7,30260
3484,0,18,4,28403
3485,0,25,0,94121
3486,1,18,0,98225
3487,0,18,4,60611
3488,0,45,17,80228
3489,0,18,4,60201
3490,0,25,0,74136
3491,0,25,16,28542
3492,0,35,7,77005
3493,0,25,17,61350
3494,0,25,1,28607
3495,0,18,4,94608
3496,0,35,5,92867
3497,1,35,2,94109
3498,0,25,17,28052
3499,0,25,3,77006
3500,0,35,7,20650
3501,1,35,7,30309
3502,1,18,7,80503
3503,0,18,4,59715
3504,0,18,7,2215
3505,1,25,15,55455
3506,0,18,12,80503
3507,0,25,0,2472
3508,0,18,4,2151
3509,0,18,4,2115
3510,1,18,4,2142
3511,0,50,0,88004
3512,0,18,17,2140
3513,0,25,16,1890
3514,0,18,12,30318
3515,0,35,3,55042
3516,0,18,4,42101
3517,0,18,12,53713
3518,1,18,7,11215
3519,1,25,14,11215
3520,0,25,0,40515
3521,0,25,0,53213
3522,0,18,0,97469
3523,0,35,7,53404
3524,1,25,0,83355
3525,1,18,4,2142
3526,0,35,2,62263-3004
3527,0,25,0,53213
3528,0,35,5,41144
3529,1,45,1,97361
3530,0,25,0,77058
3531,1,25,11,55409
3532,1,35,14,10028
3533,0,25,2,55344
3534,0,35,17,68506
3535,0,45,18,77630
3536,0,18,4,57103
3537,0,1,10,97402
3538,0,35,0,40504
3539,1,25,4,77006
3540,0,18,17,57106
3541,0,25,3,2494
3542,0,25,15,14803
3543,0,25,17,60659
3544,1,25,4,92507
3545,0,35,12,92507
3546,0,25,20,41706
3547,0,35,16,94108
3548,0,45,7,92965
3549,1,35,7,60137
3550,0,25,5,55447
3551,1,56,0,98374
3552,1,35,2,2879
3553,0,35,16,61600
3554,0,25,15,15203
3555,0,56,7,55430
3556,0,25,17,3038
3557,0,18,5,48185
3558,0,18,17,66044
3559,0,18,4,11364
3560,1,25,6,74105
3561,0,35,14,63304
3562,1,25,6,32812
3563,0,25,2,33133
3564,0,25,11,2169
3565,0,25,18,53572
